"id","Vote_time","Gender","Years","Country","PDF_ID1","List1","Knowledge1","PDF_ID2","List2","Knowledge2","PDF_ID3","List3","Knowledge3","PDF_ID4","List4","Knowledge4","PDF_ID5","List5","Knowledge5","PDF_ID6","List6","Knowledge6","PDF_ID7","List7","Knowledge7","PDF_ID8","List8","Knowledge8","PDF_ID9","List9","Knowledge9","PDF_ID10","List10","Knowledge10","PDF_ID11","List11","Knowledge11","PDF_ID12","List12","Knowledge12","PDF_ID13","List13","Knowledge13","PDF_ID14","List14","Knowledge14","PDF_ID15","List15","Knowledge15","PDF_ID16","List16","Knowledge16","PDF_ID17","List17","Knowledge17","PDF_ID18","List18","Knowledge18","PDF_ID19","List19","Knowledge19","PDF_ID20","List20","Knowledge20","IP"
"114","1","M","2","United_States","541","4","3","522","4","2","11","3","1","177","4","2","183","3","1","490","4","1","347","3","1","92","4","1","68","0","1","230","3","1","15","4","1","173","4","1","476","3","1","229","4","3","509","4","1","18","4","1","62","4","1","153","3","1","94","0","1","204","4","3","72.235.46.151"
"114","2",NULL,NULL,NULL,"79","2","1","51","4","2","523","4","1","225","4","1","48","3","1","450","4","1","106","4","1","424","4","2","324","4","1","39","3","1","34","4","2","386","4","2","78","4","2","434","4","1","66","3","1","469","3","1","284","2","1","388","4","2","27","4","1","407","4","1",NULL
"115","1","M","1","USA","324","4","0","529","3","0","318","3","0","425","3","0","344","4","0","385","4","0","494","3","0","74","1","0","242","3","0","15","4","0","277","2","0","543","3","0","343","2","0","446","3","0","9","4","0","366","3","0","423","3","0","436","2","0","149","3","0","354","2","0","122.61.58.163"
"116","1","M","2","uk","439","0","0","402","0","3","277","0","3","351","0","3","483","0","3","104","0","3","474","0","3","74","0","3","390","0","3","88","0","3","396","0","3","167","0","3","384","0","3","310","0","3","317","0","3","366","0","3","243","0","3","137","0","3","279","0","3","92","0","3","90.212.137.30"
"116","2",NULL,NULL,NULL,"542","0","0","421","0","0","46","0","0","266","0","0","129","0","0","278","0","0","161","0","0","410","0","0","84","0","0","102","0","0","81","0","0","462","0","0","354","0","0","480","0","0","431","0","0","263","0","0","546","0","0","156","0","0","229","0","0","254","0","0",NULL
"116","3",NULL,NULL,NULL,"6","0","0","545","0","0","151","0","0","500","0","0","338","0","0","20","0","0","280","0","0","8","0","0","168","0","0","261","0","0","510","0","0","113","0","0","313","0","0","1","0","0","120","0","0","367","0","0","87","0","0","37","0","0","532","0","0","511","0","0",NULL
"116","4",NULL,NULL,NULL,"455","0","0","205","0","0","298","0","0","357","0","0","178","0","0","468","0","0","470","0","0","158","0","0","299","0","0","283","0","0","237","0","0","538","0","0","386","0","0","251","0","0","97","0","0","193","0","0","150","0","0","433","0","0","526","0","0","233","0","0",NULL
"116","5",NULL,NULL,NULL,"34","0","0","117","0","0","472","0","0","75","0","0","122","0","0","461","0","0","3","0","0","179","0","0","451","0","0","301","0","0","347","0","0","339","0","0","437","0","0","349","0","0","364","0","0","60","0","0","443","0","0","9","0","0","94","0","0","0","0","0",NULL
"117","1","M","1","USA","521","3","0","39","3","0","286","4","0","332","4","0","5","3","0","478","4","0","367","3","0","432","3","0","418","3","0","481","4","0","298","3","0","348","4","0","456","4","0","394","4","0","164","3","0","315","3","0","212","4","0","13","4","0","199","3","0","68","4","0","122.61.58.163"
"117","2",NULL,NULL,NULL,"69","1","0","502","1","0","157","4","0","247","3","0","392","3","0","211","4","0","476","3","0","296","3","0","429","4","0","51","4","0","72","3","0","467","3","0","163","4","0","448","3","0","162","3","0","50","3","0","266","4","0","518","3","0","316","2","0","460","3","0",NULL
"117","3",NULL,NULL,NULL,"135","3","0","12","3","0","124","4","0","336","3","0","430","4","0","190","2","0","459","4","0","530","3","0","161","3","0","324","4","0","447","4","0","79","3","0","290","3","0","512","3","0","78","3","0","245","4","0","295","2","0","493","4","0","393","3","0","53","4","0",NULL
"118","1","F","2","United_States","116","3","0","382","3","0","310","1","0","353","1","0","509","2","0","31","4","0","344","3","0","417","2","0","18","1","0","41","1","0","272","3","0","158","4","0","60","4","0","98","4","0","306","0","0","538","0","0","142","0","0","140","0","0","127","0","0","330","0","0","107.0.125.4"
"119","1","M","3","Italy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"216.234.200.180"
"120","1","F","2","United_States","471","3","0","298","2","0","467","3","0","308","3","0","138","3","0","21","1","0","499","2","0","440","3","0","472","4","0","367","1","0","296","1","0","213","4","0","64","4","0","150","3","0","53","0","0","201","0","0","153","0","0","435","0","0","28","0","0","199","0","0","107.0.125.4"
"121","1","F","2","United_States","9","3","0","91","2","0","349","4","0","357","2","0","129","3","0","383","2","0","245","4","0","491","4","0","289","4","0","546","2","0","501","3","0","344","3","0","494","3","0","77","2","0","115","0","0","58","0","0","17","0","0","392","0","0","80","0","0","456","0","0","107.0.125.4"
"121","2",NULL,NULL,NULL,"130","2","0","54","4","0","214","1","0","424","2","0","463","2","0","475","4","0","451","4","0","304","2","0","294","1","0","378","2","0","273","3","0","52","4","0","11","1","0","449","4","0","513","0","0","334","0","0","512","0","0","219","0","0","150","0","0","0","0","0",NULL
"121","3",NULL,NULL,NULL,"419","2","0","377","3","0","165","1","0","492","3","0","361","2","0","43","4","0","237","4","0","527","3","0","462","2","0","146","4","0","390","4","0","5","1","0","523","2","0","20","3","0","389","0","0","170","0","0","296","0","0","99","0","0","48","0","0","413","0","0",NULL
"121","4",NULL,NULL,NULL,"212","4","0","388","4","0","536","3","0","133","4","0","397","1","0","36","3","0","257","4","0","399","2","0","497","3","0","98","4","0","479","2","0","417","2","0","521","2","0","69","4","0","528","0","0","2","0","0","332","0","0","100","0","0","411","0","0","338","0","0",NULL
"121","5",NULL,NULL,NULL,"127","1","0","210","3","0","188","1","0","40","4","0","16","3","0","233","1","0","242","3","0","476","1","0","508","1","0","342","4","0","396","1","0","321","3","0","14","3","0","416","2","0","301","0","0","160","0","0","151","0","0","288","0","0","481","0","0","235","0","0",NULL
"121","6",NULL,NULL,NULL,"452","0","0","135","0","0","283","1","0","375","4","0","141","4","0","138","3","0","35","0","0","63","2","0","201","4","0","156","4","0","246","3","0","189","3","0","154","4","0","432","4","0","370","0","0","400","0","0","164","0","0","346","0","0","420","0","0","391","0","0",NULL
"121","7",NULL,NULL,NULL,"364","0","0","88","0","0","442","0","0","284","0","0","200","0","0","30","0","0","112","0","0","544","0","0","426","0","0","93","0","0","465","0","0","356","0","0","44","0","0","468","0","0","381","0","0","147","0","0","178","0","0","430","0","0","385","0","0","359","0","0",NULL
"121","8",NULL,NULL,NULL,"460","0","0","382","0","0","234","0","0","318","0","0","282","0","0","470","0","0","134","0","0","326","0","0","439","0","0","168","0","0","243","0","0","176","0","0","124","0","0","229","0","0","306","0","0","279","0","0","131","0","0","199","0","0","431","0","0","368","0","0",NULL
"121","9",NULL,NULL,NULL,"298","0","0","193","0","0","543","0","0","194","0","0","398","0","0","22","0","0","484","0","0","299","0","0","263","0","0","440","0","0","489","0","0","103","0","0","107","0","0","111","0","0","539","0","0","351","0","0","352","0","0","311","0","0","461","0","0","59","0","0",NULL
"121","10",NULL,NULL,NULL,"29","0","0","172","0","0","227","0","0","535","0","0","402","0","0","445","0","0","158","0","0","125","0","0","240","0","0","191","0","0","504","0","0","220","0","0","297","0","0","110","0","0","317","0","0","24","0","0","466","0","0","367","0","0","128","0","0","85","0","0",NULL
"121","11",NULL,NULL,NULL,"209","0","0","244","0","0","265","0","0","179","0","0","163","0","0","271","0","0","295","0","0","467","0","0","337","0","0","455","0","0","374","0","0","94","0","0","436","0","0","81","0","0","239","0","0","68","0","0","406","0","0","405","0","0","132","0","0","267","0","0",NULL
"122","1","M","3","Germany","432","0","0","280","0","0","183","0","0","112","0","0","0","0","0","542","0","0","182","0","0","473","0","0","536","0","0","403","0","0","477","0","0","135","0","0","401","0","0","164","0","0","192","0","0","58","0","0","410","0","0","47","0","0","15","0","0","298","0","0","134.106.80.82"
"123","1","M","2","UK",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"174.7.234.255"
"124","1","M","3","Argentina","416","4","3","306","4","2","494","0","0","249","0","0","347","3","1","492","3","1","256","0","0","351","0","0","58","4","1","57","4","1","451","0","0","452","0","0","219","4","1","495","0","0","467","4","1","276","4","1","289","3","1","336","4","2","528","0","0","17","0","0","181.10.71.186"
"125","1","M","2","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"85.243.171.100"
"126","1","M","3","Argentina","218","0","0","406","0","0","334","0","0","301","0","0","107","0","0","78","0","0","266","0","0","521","0","0","184","0","0","339","3","2","311","2","1","64","0","0","324","0","0","225","4","1","488","0","0","147","0","0","14","0","0","374","0","0","60","0","0","35","0","0","181.10.71.186"
"127","1","M","3","Argentina","122","0","0","47","0","0","93","0","0","235","2","1","348","0","0","42","3","1","95","0","0","375","0","0","514","0","0","345","0","0","171","0","0","285","3","1","289","0","0","296","0","0","465","0","0","56","0","0","365","0","0","279","0","0","374","0","0","442","0","0","181.10.71.186"
"128","1","M","3","Argentina","42","0","0","517","3","1","319","0","0","44","4","1","270","0","0","278","0","0","397","0","0","86","2","1","322","4","2","466","4","2","306","4","2","83","4","1","174","0","0","362","4","3","372","4","1","163","2","1","249","0","0","412","4","2","43","0","0","337","0","0","181.10.71.186"
"129","1","M","3","Argentina","246","0","0","178","3","1","216","3","1","452","4","1","105","3","1","383","0","0","171","4","1","94","0","0","536","4","3","200","0","0","58","0","0","106","4","2","250","4","3","387","4","3","300","4","1","237","0","0","320","1","1","209","2","1","0","0","0","125","0","0","181.10.71.186"
"130","1","M","3","USA","21","4","3","182","4","2","431","4","1","133","4","3","86","4","1","279","4","1","469","4","2","405","4","3","101","2","1","232","4","3","233","4","3","502","4","3","315","4","1","514","4","3","178","4","3","166","4","3","261","0","0","134","0","0","192","0","0","308","0","0","209.74.124.103"
"130","2",NULL,NULL,NULL,"298","4","1","339","4","3","111","4","1","481","4","3","160","4","3","223","4","1","44","4","1","347","4","2","227","4","1","229","4","3","489","4","3","100","4","2","433","4","3","343","3","2","122","0","0","77","0","0","118","0","0","357","0","0","437","0","0","258","0","0",NULL
"130","3",NULL,NULL,NULL,"427","4","1","269","3","1","9","4","2","66","4","3","164","4","3","441","4","3","8","4","3","484","3","1","264","4","1","48","4","2","424","4","3","458","4","1","327","4","3","203","4","3","410","4","3","85","4","1","277","4","1","59","0","0","467","0","0","81","0","0",NULL
"131","1","M","2","UK","324","0","0","119","0","0","168","0","0","166","0","0","15","0","0","51","0","2","10","0","0","184","0","1","343","0","0","401","0","2","247","0","0","302","0","0","141","0","0","385","0","0","54","0","0","378","0","0","391","0","0","77","0","0","154","0","0","192","0","0","174.7.234.255"
"132","1","M","2","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"96.88.5.65"
"133","1","M","2","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75.131.28.202"
"134","1","M","3","Argentina","133","0","0","303","4","2","472","3","1","341","4","1","522","4","3","326","1","1","246","0","0","450","0","0","347","0","0","190","4","1","431","3","1","505","3","1","424","0","0","349","2","1","204","0","0","94","4","2","112","0","0","443","0","0","247","0","0","261","0","0","181.10.71.186"
"135","1","M","2","USA","35","4","3","94","4","2","83","4","0","485","3","0","429","4","1","521","4","0","414","3","0","431","4","0","288","3","0","332","4","0","146","4","0","112","3","0","62","3","0","195","3","0","428","2","0","70","3","0","329","4","0","362","4","0","515","4","0","276","3","0","99.101.197.164"
"136","1","M","2","Australia","142","3","1","125","2","2","219","4","3","254","3","3","225","1","1","544","4","3","113","2","1","418","2","1","440","1","1","194","2","2","442","3","3","237","4","3","389","3","2","233","4","3","397","0","0","354","0","0","75","0","0","441","0","0","112","0","0","324","0","0","110.175.145.122"
"137","1","M","3","US","200","0","3","81","0","3","373","3","2","511","3","2","232","0","3","502","0","3","463","0","0","0","0","0","402","0","0","275","0","0","166","0","0","318","0","0","313","0","0","385","0","0","452","0","0","539","0","0","322","0","0","387","0","0","369","0","0","515","0","0","173.61.99.61"
"137","2",NULL,NULL,NULL,"63","0","3","538","0","3","72","0","3","191","0","3","350","0","3","267","0","3","357","0","3","296","4","1","481","0","0","208","0","0","501","0","0","210","0","0","398","0","0","396","0","0","447","0","0","438","0","0","391","0","0","184","0","0","223","0","0","311","0","0",NULL
"138","1","M","3","US","244","4","1","4","2","1","352","4","1","441","2","1","426","3","1","149","4","2","357","2","1","376","4","1","423","3","1","52","3","1","435","4","1","537","0","3","68","4","2","183","4","2","21","0","3","116","4","2","278","2","1","122","4","1","538","4","1","317","3","1","50.1.84.7"
"138","2",NULL,NULL,NULL,"268","3","1","334","4","1","108","4","3","233","2","1","82","4","1","121","3","1","490","4","0","398","4","1","310","1","0","280","3","1","366","0","3","304","2","1","266","4","2","399","4","1","45","3","1","185","4","1","488","4","1","401","2","0","420","4","2","470","0","3",NULL
"138","3",NULL,NULL,NULL,"190","0","3","534","0","0","75","4","1","530","0","3","347","1","1","106","4","2","129","4","1","135","0","3","422","3","2","3","4","2","5","4","1","253","0","3","69","4","1","460","3","2","140","1","1","505","1","1","364","4","2","128","4","1","382","0","0","380","3","1",NULL
"139","1","M","3","UK","231","3","1","49","3","1","313","0","0","324","0","0","409","0","0","180","0","0","102","0","0","320","0","0","309","0","0","52","0","0","416","3","1","194","0","0","1","0","0","392","0","0","511","0","0","537","0","0","318","0","0","487","2","1","130","2","0","159","3","1","98.248.33.106"
"139","2",NULL,NULL,NULL,"58","0","0","204","0","0","400","0","0","427","3","1","161","0","0","453","0","0","525","3","0","224","0","0","269","0","0","490","0","0","347","0","0","256","0","0","64","0","0","160","0","0","440","0","0","145","0","0","54","0","0","7","0","0","97","3","1","114","0","0",NULL
"139","3",NULL,NULL,NULL,"9","0","0","364","0","0","454","0","0","221","0","0","403","2","0","475","0","0","40","0","0","106","0","0","65","0","0","188","0","0","328","0","0","223","0","0","388","3","1","522","0","0","330","0","0","322","0","0","205","0","0","502","0","0","308","0","0","526","0","0",NULL
"139","4",NULL,NULL,NULL,"293","0","0","110","0","0","363","0","0","343","0","0","381","0","0","331","0","0","482","0","0","428","2","1","397","2","1","367","2","1","47","0","0","354","0","0","30","0","0","10","0","0","527","0","0","405","2","1","253","0","0","132","0","0","484","0","0","520","0","0",NULL
"139","5",NULL,NULL,NULL,"447","0","0","464","0","0","90","0","0","415","0","0","418","0","0","359","0","0","430","0","0","304","0","0","312","0","0","494","0","0","445","0","0","355","0","0","259","0","0","350","0","0","251","0","0","460","0","0","11","0","0","441","0","0","315","0","0","485","0","0",NULL
"139","6",NULL,NULL,NULL,"412","0","0","247","0","0","45","0","0","116","0","0","218","0","0","79","0","0","207","0","0","383","0","0","255","0","0","163","0","0","414","0","0","476","0","0","50","0","0","311","0","0","488","0","0","301","0","0","481","0","0","507","0","0","103","0","0","238","0","0",NULL
